Order_ID,Agent_Age,Agent_Rating,Order_Date,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Pickup_Hour,Order_DayOfWeek
cmtp080668701,28,4.5,2022-03-17,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Jewelry,3.0559602152005696,9,9,3
hhtp686728672,37,4.7,2022-03-24,Sunny,Low ,motorcycle ,Metropolitian ,115,Clothing,3.0547851251155587,9,9,3
iqcb626102222,29,4.8,2022-02-18,Cloudy,Low ,scooter ,Metropolitian ,120,Pet Supplies,11.737608544952757,23,23,4
nebu207529760,24,4.7,2022-03-13,Cloudy,High ,scooter ,Metropolitian ,150,Apparel,1.549371295243629,11,11,6
onpy757478379,20,4.0,2022-03-20,Cloudy,Medium ,scooter ,Metropolitian ,165,Snacks,10.41512089578656,18,18,6
mxgg699932190,36,4.6,2022-03-03,Sandstorms,Low ,scooter ,Metropolitian ,120,Kitchen,3.0206490444019702,8,8,3
feds786922911,20,4.2,2022-03-27,Cloudy,Medium ,motorcycle ,Metropolitian ,33,Grocery,17.043069629578344,18,19,6
kpwg052948427,28,4.6,2022-03-19,Stormy,High ,motorcycle ,Urban ,80,Shoes,6.108360812908673,13,13,5
dnrk055887030,24,4.7,2022-03-03,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Jewelry,7.77427248083593,19,19,3
zrwu925986559,24,4.0,2022-04-06,Cloudy,Medium ,scooter ,Metropolitian ,155,Pet Supplies,10.415979862923049,17,17,2
lgnm990265639,21,5.0,2022-03-03,Cloudy,Low ,motorcycle ,Metropolitian ,95,Apparel,3.035926030506786,8,8,3
eiou694950618,22,4.8,2022-02-12,Sandstorms,Low ,scooter ,Urban ,60,Toys,12.064050025940494,23,23,5
rebk929671689,31,4.9,2022-04-05,Windy,Low ,motorcycle ,Metropolitian ,115,Cosmetics,7.670169545372539,22,22,1
sell817707833,35,5.0,2022-04-06,Cloudy,Low ,scooter ,Metropolitian ,135,Kitchen,13.961628799415337,22,22,2
osos230650475,24,4.9,2022-03-12,Fog,Jam ,scooter ,Metropolitian ,165,Electronics,10.571467838352742,20,21,5
lvzg765999722,28,4.8,2022-04-06,Stormy,Jam ,motorcycle ,Urban ,105,Pet Supplies,17.041309090801786,19,20,2
qxlb361867152,39,3.9,2022-03-27,Sandstorms,Jam ,van,Metropolitian ,180,Home,12.272409898050832,21,21,6
qqlk081541071,29,4.7,2022-03-25,Sunny,Jam ,scooter ,Metropolitian ,60,Outdoors,13.99363508247046,21,21,4
maqi196350871,33,4.6,2022-02-16,Sunny,Low ,motorcycle ,Metropolitian ,130,Outdoors,20.487920381103788,0,0,2
hagg214104034,25,4.6,2022-04-06,Cloudy,Low ,motorcycle ,Metropolitian ,145,Sports,16.36557433082605,22,23,2
zrax546447758,39,4.3,2022-03-12,Stormy,Medium ,motorcycle ,Metropolitian ,190,Apparel,13.563367481019704,18,18,5
ellg416745605,26,4.4,2022-03-06,Stormy,Jam ,motorcycle ,Metropolitian ,180,Electronics,20.141520381959786,21,21,6
tvlm080301730,32,5.0,2022-03-30,Cloudy,High ,scooter ,Metropolitian ,185,Apparel,3.1098897249076516,11,11,2
pinx081028414,38,4.7,2022-03-03,Stormy,High ,motorcycle ,Urban ,180,Sports,6.049870868802052,13,13,3
lvac503712383,30,4.8,2022-02-17,Cloudy,Jam ,motorcycle ,Other,135,Pet Supplies,9.414207472710387,19,19,3
xxub326742744,27,4.4,2022-03-11,Sunny,High ,motorcycle ,Urban ,270,Kitchen,5.9523323468745275,13,14,4
vqiq574566133,29,4.6,2022-03-25,Windy,Low ,motorcycle ,Metropolitian ,75,Sports,17.259376716936664,22,22,4
nsuk883419001,27,4.8,2022-03-01,Cloudy,Low ,motorcycle ,Metropolitian ,85,Kitchen,1.507305876618013,8,9,1
qbzv213067361,34,4.6,2022-03-23,Sunny,Medium ,scooter ,Metropolitian ,145,Sports,19.590912629231074,17,17,2
wlox918838050,25,4.7,2022-03-21,Windy,Jam ,scooter ,Metropolitian ,100,Sports,9.162284318257463,20,20,0
oajq717143417,39,4.8,2022-03-23,Sandstorms,Jam ,scooter ,Urban ,140,Electronics,19.592639027044864,21,21,2
kwyf030193067,24,4.6,2022-03-16,Windy,Jam ,van,Urban ,125,Outdoors,12.271552756727358,19,19,2
onyu257334958,26,4.9,2022-04-05,Fog,Medium ,motorcycle ,Urban ,60,Pet Supplies,6.276138627413788,15,15,1
xvjs661096291,36,4.8,2022-03-21,Cloudy,High ,motorcycle ,Metropolitian ,135,Books,1.549519153855358,11,11,0
zxys330127503,25,4.2,2022-03-09,Windy,Low ,motorcycle ,Metropolitian ,75,Electronics,1.5514112649061784,10,10,2
eiin220853822,39,4.9,2022-02-14,Sunny,Low ,van,Metropolitian ,140,Shoes,16.621193684943503,23,23,0
xavh920156094,30,4.6,2022-03-10,Stormy,Medium ,scooter ,Urban ,125,Cosmetics,17.039142713154785,18,18,3
gkzs363189789,28,4.5,2022-04-03,Windy,Low ,motorcycle ,Metropolitian ,70,Electronics,1.5549331474367305,9,9,6
cqox145533275,36,5.0,2022-03-10,Windy,Low ,motorcycle ,Metropolitian ,125,Sports,19.93928818656503,22,22,3
hpag514052256,26,4.7,2022-04-04,Windy,Low ,scooter ,Metropolitian ,90,Clothing,16.694603802184574,23,23,0
bdzx633704931,20,5.0,2022-03-03,Fog,Jam ,motorcycle ,Metropolitian ,120,Shoes,7.745676524101947,21,22,3
hivg107042107,24,5.0,2022-03-13,Sunny,Low ,scooter ,Metropolitian ,115,Pet Supplies,3.068104207674353,9,9,6
mlor833987184,31,4.9,2022-02-13,Fog,Low ,van,Metropolitian ,85,Outdoors,1.463957028323899,10,10,6
zeag965139234,32,4.2,2022-03-15,Stormy,Low ,motorcycle ,Metropolitian ,125,Apparel,1.5072182814137156,8,8,1
metf114887220,28,5.0,2022-04-03,Fog,Low ,motorcycle ,Urban ,95,Outdoors,2.977717993714077,9,9,6
qzer624797889,23,4.5,2022-03-21,Stormy,Jam ,motorcycle ,Urban ,13,Grocery,4.707104052532131,21,22,0
wbiu164715727,27,5.0,2022-03-06,Windy,Medium ,motorcycle ,Metropolitian ,18,Grocery,20.212199139843758,18,18,6
ztzp643266043,35,3.8,2022-02-14,Fog,Low ,scooter ,Metropolitian ,180,Outdoors,10.901549011154783,22,23,0
qbdw765543674,21,4.7,2022-03-08,Windy,Low ,motorcycle ,Metropolitian ,90,Shoes,17.044988256333504,22,22,1
qgzj466938918,20,5.0,2022-04-01,Stormy,Low ,scooter ,Metropolitian ,95,Sports,1.5272284258837878,10,10,4
bnnl804463491,28,4.2,2022-04-02,Sandstorms,Jam ,motorcycle ,Urban ,190,Apparel,10.573443732569277,20,21,5
nvin821384108,35,4.1,2022-02-16,Sunny,Jam ,motorcycle ,Metropolitian ,32,Grocery,10.472555237349544,20,20,2
hetn599030165,36,4.3,2022-03-05,Windy,Low ,motorcycle ,Metropolitian ,135,Pet Supplies,7.5891604266055,23,23,5
zumw074093327,37,4.7,2022-03-20,Stormy,Jam ,motorcycle ,Metropolitian ,210,Clothing,11.902746728492795,19,19,6
vbej256784162,30,4.1,2022-03-16,Windy,Jam ,motorcycle ,Metropolitian ,250,Outdoors,20.16650847549909,21,21,2
ndvc284968782,34,4.5,2022-03-15,Sunny,Medium ,motorcycle ,Metropolitian ,135,Toys,7.535583995571486,17,17,1
lkvx938060979,28,4.9,2022-04-03,Cloudy,High ,motorcycle ,Metropolitian ,115,Sports,6.028892533326065,13,13,6
pwfl543563321,38,4.8,2022-03-20,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Jewelry,19.631245183785598,19,19,6
ihvy418319057,35,4.9,2022-03-03,Cloudy,Medium ,motorcycle ,Metropolitian ,130,Skincare,4.648389301816639,18,18,3
qapg791948003,23,4.6,2022-04-06,Sunny,Jam ,scooter ,Urban ,60,Apparel,19.853603911818123,19,20,2
zkyr520301211,32,4.3,2022-02-11,Stormy,Low ,motorcycle ,Metropolitian ,170,Snacks,1.4962197238568409,8,8,4
kqce853556806,22,4.6,2022-03-19,Cloudy,Low ,van,Urban ,85,Apparel,7.845173108613388,22,22,5
xdwt155153003,38,4.9,2022-03-06,Sandstorms,Medium ,scooter ,Other,115,Cosmetics,10.84739424499801,18,18,6
ckuj478946490,35,4.9,2022-03-11,Fog,Low ,scooter ,Metropolitian ,95,Electronics,1.5690347154047224,8,8,4
rkku145010249,35,4.8,2022-04-03,Sunny,Medium ,scooter ,Metropolitian ,90,Shoes,6.109399597100849,15,15,6
twei227976819,34,5.0,2022-02-11,Sunny,High ,motorcycle ,Metropolitian ,145,Shoes,6.095345572804094,13,13,4
vhkc553707054,36,4.6,2022-03-06,Sunny,Jam ,scooter ,Metropolitian ,75,Sports,19.849922765881214,21,21,6
eehl600997260,20,4.6,2022-03-18,Stormy,Medium ,van,Metropolitian ,115,Shoes,13.99363508247046,18,18,4
nurn071106704,34,4.3,2022-03-10,Stormy,Jam ,motorcycle ,Urban ,245,Electronics,12.394039281844009,21,22,3
cuol577168326,28,4.5,2022-02-13,Fog,High ,motorcycle ,Metropolitian ,120,Books,2.9349582028035486,11,11,6
odzp206826938,39,4.8,2022-04-04,Sandstorms,Jam ,scooter ,Metropolitian ,125,Clothing,10.686261979646483,22,22,0
uoic053015929,29,4.8,2022-03-23,Stormy,Medium ,van,Metropolitian ,125,Kitchen,13.994592406584347,17,17,2
ersm456975059,38,4.6,2022-03-24,Windy,Jam ,motorcycle ,Metropolitian ,175,Pet Supplies,9.167371856167895,19,19,3
ftkd812784919,31,4.8,2022-03-03,Fog,Low ,motorcycle ,Metropolitian ,90,Kitchen,1.5104773183409803,10,10,3
anjx992940709,34,4.2,2022-03-05,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Snacks,4.654006561671795,20,20,5
eeaa761463662,25,4.7,2022-03-24,Stormy,Medium ,motorcycle ,Metropolitian ,80,Toys,4.654234974134329,18,18,3
null734745466,39,4.9,2022-03-23,Stormy,Jam ,motorcycle ,Metropolitian ,220,Clothing,13.611199709068515,21,22,2
odfc543905638,25,4.7,2022-02-15,Fog,Low ,motorcycle ,Metropolitian ,50,Cosmetics,3.015492329975443,9,10,1
edsd233012742,38,4.9,2022-02-11,Fog,Jam ,motorcycle ,Metropolitian ,155,Apparel,7.319148821157839,19,19,4
muks778285984,25,4.3,2022-03-14,Sunny,Jam ,motorcycle ,Metropolitian ,155,Apparel,12.410432318250365,21,21,0
ohut115084562,20,4.9,2022-03-27,Stormy,Medium ,scooter ,Metropolitian ,110,Cosmetics,13.993634807259431,17,18,6
ugdm065696356,39,4.7,2022-03-04,Fog,Jam ,motorcycle ,Metropolitian ,210,Toys,12.234095574157156,21,21,4
vfyw919103326,37,4.6,2022-03-05,Cloudy,Low ,motorcycle ,Metropolitian ,85,Books,1.5180978782571646,9,10,5
frow193267117,34,4.0,2022-03-15,Cloudy,High ,scooter ,Metropolitian ,160,Snacks,6.043128678662422,14,14,1
bbxw368663312,24,4.6,2022-03-15,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Outdoors,4.602309648627729,17,18,1
ujoo142406773,20,4.5,2022-03-18,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Jewelry,13.94371116839474,20,20,4
xfqd141514601,23,5.0,2022-02-12,Windy,Low ,motorcycle ,Metropolitian ,80,Skincare,20.862225797803138,23,23,5
xnef409358305,35,4.1,2022-04-06,Windy,Medium ,motorcycle ,Metropolitian ,170,Kitchen,12.43853721145819,18,19,2
izui762203377,29,4.6,2022-03-21,Sunny,Medium ,scooter ,Urban ,50,Kitchen,7.633616445147171,17,17,0
jamj892478473,20,5.0,2022-03-08,Stormy,Jam ,scooter ,Metropolitian ,85,Clothing,12.394021743080922,21,21,1
xeyq755815456,23,4.7,2022-03-28,Stormy,Low ,van,Metropolitian ,70,Jewelry,4.521503515521098,23,23,0
mikr719805189,29,4.7,2022-03-27,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Cosmetics,16.612640590667567,17,17,6
jtwu282274744,39,4.4,2022-03-02,Fog,Low ,scooter ,Metropolitian ,155,Sports,12.2359681215466,22,22,2
rvpb593268688,26,4.2,2022-04-03,Fog,High ,scooter ,Metropolitian ,170,Electronics,6.11665551862884,13,13,6
fqno033912668,39,4.6,2022-03-21,Stormy,Medium ,van,Other,33,Grocery,6.197821963200788,15,15,0
tirw980334900,28,4.8,2022-03-10,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,Sports,12.081477812683922,19,20,3
ojmf788498521,23,4.6,2022-03-08,Sandstorms,Low ,scooter ,Urban ,85,Apparel,19.939087238883076,22,22,1
ayoy232328572,33,4.7,2022-03-15,Sunny,Jam ,scooter ,Urban ,115,Jewelry,9.294981402880982,21,21,1
mqdn531700851,26,4.3,2022-03-23,Cloudy,Jam ,scooter ,Metropolitian ,190,Snacks,13.390474440529411,20,20,2
akea118049684,32,4.1,2022-03-26,Cloudy,High ,scooter ,Metropolitian ,160,Skincare,1.507432124137038,12,12,5
gxzd665600857,29,4.5,2022-04-01,Windy,High ,motorcycle ,Metropolitian ,115,Apparel,5.952421484014082,13,13,4
xrri608904852,33,4.7,2022-04-04,Stormy,Jam ,motorcycle ,Metropolitian ,205,Outdoors,13.941657178556436,21,21,0
ulfp173189403,37,3.7,2022-02-16,Windy,Jam ,scooter ,Metropolitian ,39,Grocery,20.397442775188328,20,20,2
efzt706110343,32,4.2,2022-03-12,Fog,Jam ,scooter ,Metropolitian ,175,Skincare,19.85096705628318,21,21,5
ojie984804352,39,4.6,2022-02-12,Cloudy,Low ,scooter ,Urban ,140,Kitchen,13.412436891872293,22,22,5
aywy482957850,32,4.9,2022-02-11,Windy,Low ,scooter ,Metropolitian ,105,Electronics,1.4866117771925245,8,9,4
fati987765980,21,4.8,2022-02-12,Fog,Medium ,motorcycle ,Metropolitian ,190,Apparel,13.464532074366032,17,17,5
sqwt427189167,23,4.9,2022-03-21,Windy,High ,motorcycle ,Metropolitian ,75,Apparel,6.071418934387288,15,15,0
mhgu107427373,30,4.8,2022-03-14,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes,11.903260418531733,18,18,0
mttt081437761,32,5.0,2022-03-10,Cloudy,Low ,motorcycle ,Metropolitian ,125,Outdoors,16.577488524535227,23,23,3
sjsh658326075,27,4.9,2022-03-09,Stormy,Medium ,motorcycle ,Urban ,130,Sports,4.664774212706455,17,17,2
ebck499595205,32,4.6,2022-03-06,Stormy,Medium ,motorcycle ,Metropolitian ,100,Cosmetics,16.823086316712892,17,17,6
qdgl916227587,31,4.7,2022-03-25,Sandstorms,Low ,motorcycle ,Metropolitian ,145,Skincare,13.944615768514558,22,23,4
ltbf286269469,26,4.9,2022-03-02,Windy,Low ,van,Metropolitian ,80,Shoes,16.793902842921906,23,23,2
jeds653249152,25,4.8,2022-03-02,Stormy,Low ,motorcycle ,Metropolitian ,18,Grocery,13.740737825926681,23,23,2
fkmj216671003,24,4.2,2022-03-21,Sandstorms,Low ,motorcycle ,Urban ,120,Pet Supplies,3.06801652533814,9,9,0
kqml628213272,32,4.5,2022-03-27,Stormy,Medium ,scooter ,Metropolitian ,130,Toys,13.388148115267779,18,18,6
zoce124355868,20,4.9,2022-03-26,Windy,Medium ,motorcycle ,Metropolitian ,145,Skincare,4.554153294969161,17,17,5
splf301329208,23,5.0,2022-03-23,Cloudy,Jam ,scooter ,Metropolitian ,220,Cosmetics,10.41519307889728,20,20,2
uovh139550182,25,4.5,2022-03-18,Cloudy,Low ,scooter ,Metropolitian ,130,Outdoors,10.737368629843502,22,22,4
uccz398796879,33,5.0,2022-03-27,Sunny,Jam ,motorcycle ,Metropolitian ,150,Kitchen,13.611034203648577,21,21,6
svit950200019,32,4.8,2022-03-07,Windy,Medium ,motorcycle ,Metropolitian ,155,Kitchen,7.645714859545969,18,18,0
vflo376375916,38,4.7,2022-04-03,Sandstorms,Jam ,motorcycle ,Metropolitian ,30,Grocery,4.464354431727876,21,22,6
jlfr482525319,30,4.4,2022-03-17,Stormy,Low ,motorcycle ,Urban ,105,Skincare,1.549500394794651,8,8,3
nuqn999973031,22,4.8,2022-03-13,Fog,Low ,motorcycle ,Metropolitian ,110,Toys,1.5179250227137613,8,8,6
zwoy314242114,33,4.9,2022-03-18,Sunny,Jam ,scooter ,Urban ,110,Kitchen,19.631187551423917,19,19,4
yrsd686708017,33,4.6,2022-03-21,Stormy,Low ,scooter ,Urban ,110,Electronics,4.463232863056088,22,22,0
mdut205299888,25,4.7,2022-03-04,Stormy,Jam ,scooter ,Urban ,80,Snacks,17.041284717657238,20,20,4
zxoj891322290,28,4.9,2022-04-02,Sunny,Jam ,scooter ,Metropolitian ,70,Skincare,17.04198395713032,20,20,5
bvdt575823191,37,3.6,2022-03-08,Stormy,Jam ,scooter ,Metropolitian ,180,Electronics,10.84370492508175,20,20,1
bdtw814214261,30,4.7,2022-03-05,Fog,High ,motorcycle ,Metropolitian ,130,Clothing,6.041213866595019,13,13,5
btgw004950063,25,4.9,2022-03-23,Sunny,Jam ,motorcycle ,Metropolitian ,150,Toys,12.213270282424675,20,20,2
qdje421901631,33,4.1,2022-03-28,Sandstorms,High ,motorcycle ,Metropolitian ,220,Outdoors,6.197859747845191,12,12,0
swix889075351,36,4.6,2022-04-01,Windy,Low ,scooter ,Metropolitian ,125,Snacks,9.074580779980996,22,22,4
wwzu323979598,28,4.1,2022-04-01,Cloudy,High ,van,Metropolitian ,155,Books,6.1362806627149435,13,13,4
krsa018084727,22,4.7,2022-03-21,Sandstorms,High ,motorcycle ,Urban ,50,Jewelry,1.5179978116866137,11,11,0
cxhn942306362,30,4.9,2022-03-07,Stormy,Low ,scooter ,Metropolitian ,130,Apparel,3.0544141238528257,9,9,0
solm720576149,28,5.0,2022-02-18,Cloudy,Jam ,scooter ,Metropolitian ,175,Cosmetics,10.432729193117716,20,20,4
nfto151329684,32,4.7,2022-04-05,Cloudy,Jam ,scooter ,Urban ,130,Home,9.295289481130249,21,22,1
szkc558646579,36,5.0,2022-03-19,Sunny,Low ,scooter ,Metropolitian ,55,Apparel,3.0680253753420472,8,8,5
oqpg788672187,24,4.5,2022-02-13,Stormy,Medium ,motorcycle ,Urban ,115,Sports,6.0314139060295995,15,15,6
ydbd999564358,39,4.7,2022-03-09,Fog,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,4.654458406626018,22,22,2
fwij169377575,24,4.9,2022-03-08,Stormy,Jam ,motorcycle ,Urban ,170,Cosmetics,12.394039281844009,20,20,1
fktq777194769,26,4.8,2022-04-05,Windy,Medium ,motorcycle ,Metropolitian ,60,Jewelry,4.588766117367849,18,18,1
mtki060345460,39,4.7,2022-03-29,Sunny,Medium ,motorcycle ,Metropolitian ,75,Shoes,16.823882005734124,18,18,1
lvaq866588876,22,4.6,2022-02-11,Cloudy,Low ,motorcycle ,Metropolitian ,85,Apparel,1.4675403988380535,9,9,4
vaha312272140,38,4.8,2022-04-02,Stormy,Medium ,van,Metropolitian ,120,Skincare,10.846813053923176,18,18,5
fluy702585723,37,4.7,2022-03-20,Sandstorms,Jam ,motorcycle ,Semi-Urban ,235,Sports,12.272368949431579,20,20,6
ycqn091507626,30,4.7,2022-02-11,Cloudy,Medium ,scooter ,Metropolitian ,85,Sports,4.707104052532131,18,18,4
rfzt155933885,20,4.9,2022-03-09,Sandstorms,Jam ,motorcycle ,Metropolitian ,16,Grocery,9.17685446997573,20,20,2
emdx543845047,38,4.8,2022-04-02,Stormy,Low ,motorcycle ,Metropolitian ,110,Outdoors,17.10331819387933,23,23,5
fdrh413427673,31,5.0,2022-03-07,Stormy,Low ,van,Metropolitian ,115,Home,3.098685081097561,8,8,0
prut780757291,37,4.6,2022-02-13,Stormy,Jam ,scooter ,Metropolitian ,165,Pet Supplies,7.432549975866955,20,20,6
bfdf771642328,39,4.1,2022-04-03,Stormy,Low ,motorcycle ,Metropolitian ,165,Jewelry,3.035910946211916,9,9,6
svww893851074,26,2.9,2022-04-06,Sunny,Low ,scooter ,Urban ,39,Grocery,13.764305929575334,22,22,2
iadw091541523,33,4.1,2022-03-19,Fog,High ,scooter ,Metropolitian ,180,Clothing,6.198170058205873,13,13,5
ugtx572925272,30,4.5,2022-03-24,Stormy,Low ,scooter ,Other,140,Toys,1.5296079435698755,11,11,3
tcvx809972106,20,4.7,2022-03-15,Fog,Low ,motorcycle ,Metropolitian ,70,Sports,7.648257003090912,23,0,1
qerp330257621,26,4.0,2022-03-02,Fog,Medium ,scooter ,Metropolitian ,170,Electronics,10.550295445173377,19,19,2
mznf145702562,36,5.0,2022-03-10,Fog,Jam ,motorcycle ,Urban ,245,Skincare,12.142206335992308,21,22,3
fhiy977554127,24,4.6,2022-03-30,Fog,Medium ,motorcycle ,Metropolitian ,130,Jewelry,7.845173108613388,17,18,2
jlqy458781638,23,4.9,2022-04-04,Fog,Medium ,motorcycle ,Metropolitian ,155,Skincare,10.548588900483187,17,17,0
pelu690598615,36,4.8,2022-02-13,Windy,Medium ,motorcycle ,Metropolitian ,175,Kitchen,9.414207472710387,18,18,6
qoky658187544,32,4.8,2022-03-31,Cloudy,Low ,scooter ,Urban ,150,Pet Supplies,17.04281933058374,22,22,3
luwq939694929,29,4.5,2022-03-24,Fog,Low ,van,Metropolitian ,55,Shoes,7.440304297282753,23,23,3
pfyj606350861,22,4.7,2022-03-08,Stormy,Jam ,motorcycle ,Metropolitian ,135,Sports,10.883781468541267,20,20,1
owtt424334288,29,4.9,2022-03-18,Sunny,Jam ,motorcycle ,Other,50,Snacks,16.824526128937705,20,20,4
imbr363933675,38,4.5,2022-02-15,Fog,Low ,motorcycle ,Metropolitian ,85,Sports,4.523882001937967,23,23,1
onia458789635,38,4.7,2022-03-19,Sandstorms,Medium ,motorcycle ,Urban ,140,Apparel,6.028642462299419,16,16,5
xvvg221737655,32,4.6,2022-02-16,Windy,Medium ,motorcycle ,Urban ,34,Grocery,20.031008912947758,18,19,2
svlv434709069,36,5.0,2022-03-27,Cloudy,Low ,motorcycle ,Metropolitian ,180,Jewelry,13.65962523175805,22,23,6
hocx829317948,35,4.8,2022-04-05,Fog,High ,scooter ,Metropolitian ,145,Skincare,6.071422120848535,12,12,1
ckig785522028,26,4.8,2022-04-01,Stormy,Low ,scooter ,Metropolitian ,95,Apparel,4.463998184430929,23,0,4
cgfk914642660,29,4.7,2022-03-17,Sandstorms,Medium ,van,Metropolitian ,125,Shoes,4.531221864673841,17,17,3
bhrn232501016,32,4.5,2022-03-20,Sunny,Medium ,motorcycle ,Metropolitian ,85,Outdoors,19.336941157687352,18,18,6
sneu049681492,31,4.9,2022-03-15,Cloudy,Medium ,motorcycle ,Metropolitian ,16,Grocery,7.746557479642295,18,19,1
gkws821897578,23,4.2,2022-03-25,Fog,Jam ,motorcycle ,Metropolitian ,195,Home,17.063437110679263,20,20,4
iajk292848623,29,5.0,2022-03-23,Sunny,Medium ,scooter ,Metropolitian ,90,Toys,19.589860370731515,18,18,2
snuf036675150,25,4.5,2022-02-17,Stormy,Medium ,scooter ,Metropolitian ,105,Toys,6.276138627413788,16,16,3
sskb786524613,25,4.2,2022-03-03,Windy,Low ,motorcycle ,Metropolitian ,125,Kitchen,1.5103183815574097,10,10,3
gtsg251891710,26,4.6,2022-03-24,Fog,High ,scooter ,Metropolitian ,115,Electronics,6.117941643988989,14,14,3
jlzo424668555,32,4.9,2022-02-17,Windy,High ,scooter ,Metropolitian ,130,Snacks,6.229481359741909,14,14,3
fqjd114080043,26,4.1,2022-04-02,Cloudy,Jam ,scooter ,Metropolitian ,190,Electronics,13.946167423771863,19,19,5
qwlc368209524,36,3.8,2022-03-16,Windy,Jam ,scooter ,Metropolitian ,170,Jewelry,12.143475859356391,19,19,2
zpre103835388,29,4.9,2022-03-03,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Apparel,3.036073524369065,8,9,3
pcdu203137722,28,4.8,2022-03-07,Fog,Low ,scooter ,Metropolitian ,65,Shoes,1.5690347154047224,8,8,0
atoa311825951,29,4.8,2022-02-18,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Skincare,12.062050361059852,19,19,4
auwl155611776,37,4.1,2022-02-14,Stormy,Jam ,motorcycle ,Metropolitian ,200,Snacks,20.03449196954483,20,20,0
mkoj875492553,23,4.3,2022-04-02,Fog,Jam ,motorcycle ,Urban ,220,Books,13.660122439871861,21,21,5
jcyi224457436,36,4.8,2022-03-30,Fog,Jam ,motorcycle ,Metropolitian ,145,Electronics,8.92749930283016,21,21,2
ziuw845261198,23,4.9,2022-02-14,Stormy,Jam ,motorcycle ,Urban ,170,Books,11.968412536552517,22,22,0
xxvf051280742,34,4.3,2022-03-13,Windy,Medium ,motorcycle ,Metropolitian ,155,Home,9.074436846461325,17,17,6
wcho579841243,26,4.4,2022-04-02,Fog,Jam ,scooter ,Metropolitian ,175,Outdoors,19.939087238883076,22,22,5
ctle180638206,25,5.0,2022-03-13,Stormy,Jam ,van,Metropolitian ,90,Home,7.645714859545969,22,22,6
ttfs489284922,32,4.5,2022-03-25,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Cosmetics,13.962610508154095,23,0,4
layw669596143,32,4.5,2022-03-20,Sunny,Low ,motorcycle ,Other,75,Snacks,20.827616797656383,0,0,6
yybq455735644,33,5.0,2022-04-01,Windy,Medium ,scooter ,Metropolitian ,140,Shoes,6.135753835850377,16,16,4
urau411948873,20,5.0,2022-03-14,Sunny,Jam ,motorcycle ,Metropolitian ,170,Skincare,16.790293751513897,19,19,0
ydvr957317534,23,4.9,2022-03-10,Sandstorms,Low ,motorcycle ,Urban ,75,Cosmetics,16.824526128937705,23,23,3
ukyl375093697,27,4.7,2022-03-20,Cloudy,Medium ,scooter ,Urban ,135,Sports,10.550020338631688,17,18,6
opck463349758,28,4.7,2022-02-18,Sunny,Low ,motorcycle ,Metropolitian ,150,Kitchen,11.922364229608347,22,23,4
ubvi390404571,31,3.8,2022-03-20,Sunny,Jam ,scooter ,Metropolitian ,155,Skincare,13.942066201434983,21,22,6
wnch733568212,20,5.0,2022-03-15,Sunny,Jam ,scooter ,Urban ,13,Grocery,9.414207472710387,21,21,1
txde505963125,32,3.7,2022-02-18,Cloudy,Low ,scooter ,Urban ,180,Kitchen,4405.976177418723,22,22,4
ciys993582163,38,4.9,2022-02-15,Sunny,Low ,motorcycle ,Metropolitian ,120,Home,1.4962197238568409,8,8,1
qutr153330528,26,4.9,2022-03-26,Windy,High ,scooter ,Urban ,90,Snacks,5.952421484014082,12,12,5
xhci166009975,39,3.6,2022-04-06,Sandstorms,Jam ,scooter ,Metropolitian ,215,Jewelry,12.056961846383805,21,21,2
uxyk767429325,30,4.6,2022-03-03,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Electronics,3.059264618989205,8,8,3
siyj504112293,29,5.0,2022-03-11,Windy,High ,motorcycle ,Metropolitian ,120,Home,6.2194302015666025,12,12,4
rpnx757419363,35,4.8,2022-03-13,Stormy,Medium ,motorcycle ,Metropolitian ,125,Home,9.296667943581303,18,18,6
uxjd161759848,20,4.2,2022-02-15,Stormy,Low ,motorcycle ,Metropolitian ,80,Snacks,4.707104052532131,23,23,1
aiuq780158274,33,3.6,2022-03-23,Windy,Medium ,van,Metropolitian ,175,Snacks,13.961628799415337,18,18,2
jemo946824938,32,4.0,2022-02-11,Cloudy,Jam ,scooter ,Metropolitian ,180,Toys,8.94215002358415,19,20,4
itio991283497,21,4.6,2022-04-04,Windy,Low ,motorcycle ,Metropolitian ,90,Sports,19.632314732102273,22,22,0
yyty999371152,29,4.8,2022-03-06,Sandstorms,Jam ,motorcycle ,Urban ,95,Toys,13.942286436722357,19,19,6
kaut203677211,23,5.0,2022-03-06,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Books,12.057126334017665,18,18,6
